NAME,STATEFP,STATE_ABBR,SCOPE,CATEGORY,OWNER_CLASS,ITEM_TYPE,DATASET_NAME,SOURCE_ACCREDITATION,URL,DATA_AGE,DESCRIPTION,APPLICABLE_SYSTEM_TYPES,MIN_SYSTEM_SIZE_MW,MAX_SYSTEM_SIZE_MW,COST,STATUS,EFFECTIVE_DATE,EXPIRY_DATE,TIMEFRAME_DAYS
,42,PA,state,regulation,,,City of Philadelphia - Green Power Purchasing,,https://www.solarqcgroup.com/solar-incentives/PA/3983/city-of-philadelphia-green-power-purchasing,,"Jurisdiction-level solar policy or regulatory requirement in Pennsylvania, categorized as Green Power Purchasing. Summarizes applicability, key requirements (for example, interconnection, net metering, or permitting standards), and links to supporting documentation.",,,,,amended,,,
,42,PA,state,regulation,,,Energy Efficiency and Conservation Requirements for Utilities,,https://www.solarqcgroup.com/solar-incentives/PA/4514/energy-efficiency-and-conservation-requirements-for-utilities,,"Jurisdiction-level solar policy or regulatory requirement in Pennsylvania, categorized as Energy Efficiency Resource Standard. Summarizes applicability, key requirements (for example, interconnection, net metering, or permitting standards), and links to supporting documentation.",,,,1000.0,pending,10/15/2008,,
,42,PA,state,regulation,,,Interconnection Standards,,https://www.solarqcgroup.com/solar-incentives/PA/274/interconnection-standards,,"Jurisdiction-level solar policy or regulatory requirement in Pennsylvania, categorized as Interconnection. Summarizes applicability, key requirements (for example, interconnection, net metering, or permitting standards), and links to supporting documentation.",,,,100.0,expired,,,
,42,PA,state,regulation,,,Alternative Energy Portfolio Standard,,https://www.solarqcgroup.com/solar-incentives/PA/262/alternative-energy-portfolio-standard,,"Jurisdiction-level solar policy or regulatory requirement in Pennsylvania, categorized as Renewables Portfolio Standard. Summarizes applicability, key requirements (for example, interconnection, net metering, or permitting standards), and links to supporting documentation.",,,,45.0,expired,,,
,42,PA,state,regulation,,,Net Metering,,https://www.puc.pa.gov/,,"Jurisdiction-level solar policy or regulatory requirement in Pennsylvania, categorized as Net Metering. Summarizes applicability, key requirements (for example, interconnection, net metering, or permitting standards), and links to supporting documentation.",,,,163.0,expired,,,
,42,PA,state,regulation,,,Public Benefits Programs,,https://www.solarqcgroup.com/solar-incentives/PA/164/public-benefits-programs,,"Jurisdiction-level solar policy or regulatory requirement in Pennsylvania, categorized as Public Benefits Fund. Summarizes applicability, key requirements (for example, interconnection, net metering, or permitting standards), and links to supporting documentation.",,,,55.0,amended,,,
,45,SC,state,incentive,,,South Carolina solar tax incentive page,,https://dor.sc.gov/tax/solar,,"Official state or utility program source for solar incentive information in South Carolina. Typically includes program summaries, eligibility criteria, incentive structure, application instructions, and administrator guidance.",,,,,error,,,
,45,SC,state,regulation,,,Public Service Commission of South Carolina — solar / distributed generation regulatory portal,,https://psc.sc.gov/,,"Official state Public Service Commission or Public Utility Commission portal providing regulatory decisions, distributed generation policy, interconnection standards, and related solar market oversight. This grouped source class supports scalable state-by-state tracking without creating a different source architecture for every regulator. This row covers South Carolina.",,,,,pending,,,
,47,TN,state,regulation,,,Tennessee Public Utility Commission — solar / distributed generation regulatory portal,,https://www.tn.gov/tpuc.html,,"Official state Public Service Commission or Public Utility Commission portal providing regulatory decisions, distributed generation policy, interconnection standards, and related solar market oversight. This grouped source class supports scalable state-by-state tracking without creating a different source architecture for every regulator. This row covers Tennessee.",,,,,error,,,
,48,TX,state,incentive,,,CPS Energy - Solar PV Rebate Program,,https://www.cpsenergy.com/en/my-home/savenow/solar-rebates.html,,"Program-level record for a solar incentive available in Texas, categorized as Rebate Program. Typically includes the program name, administrator, eligibility rules, incentive structure or value, application steps, and deadlines.",,,,,error,,,
,48,TX,state,incentive,,,Austin Energy - Residential Solar PV Rebate Program,,https://savings.austinenergy.com/rebates/residential/solar-photovoltaics,,"Program-level record for a solar incentive available in Texas, categorized as Rebate Program. Typically includes the program name, administrator, eligibility rules, incentive structure or value, application steps, and deadlines.",,,,,error,,,
,48,TX,state,incentive,,,AEP Texas Central Company - SMART Source Solar PV Rebate Program,,https://www.aeptexassmartsource.com/,,"Program-level record for a solar incentive available in Texas, categorized as Rebate Program. Typically includes the program name, administrator, eligibility rules, incentive structure or value, application steps, and deadlines.",,,,,error,,,
,48,TX,state,incentive,,,AEP Texas North Company - SMART Source Solar PV Rebate Program,,https://www.aeptexassmartsource.com/,,"Program-level record for a solar incentive available in Texas, categorized as Rebate Program. Typically includes the program name, administrator, eligibility rules, incentive structure or value, application steps, and deadlines.",,,,,error,,,
,48,TX,state,incentive,,,Austin Energy - Commercial Solar PV Rebate Program,,https://savings.austinenergy.com/rebates/commercial/solar-photovoltaics,,"Program-level record for a solar incentive available in Texas, categorized as Rebate Program. Typically includes the program name, administrator, eligibility rules, incentive structure or value, application steps, and deadlines.",,,,,error,,,
,48,TX,state,incentive,,,Renewable Energy Systems Property Tax Exemption,,https://comptroller.texas.gov/taxes/property-tax/exemptions/renewable-energy.php,,"Program-level record for a solar incentive available in Texas, categorized as Property Tax Incentive. Typically includes the program name, administrator, eligibility rules, incentive structure or value, application steps, and deadlines.",,,,,error,,,
,48,TX,state,incentive,,,Oncor Electric Delivery - Residential Solar Program,,https://www.oncor.com/takealoadofftexas/pages/solar-energy-program.aspx,,"Program-level record for a solar incentive available in Texas, categorized as Rebate Program. Typically includes the program name, administrator, eligibility rules, incentive structure or value, application steps, and deadlines.",,,,,error,,,
,48,TX,state,incentive,,,LoanSTAR Revolving Loan Program,,https://www.seco.cpa.state.tx.us/loanstar/,,"Program-level record for a solar incentive available in Texas, categorized as Loan Program. Typically includes the program name, administrator, eligibility rules, incentive structure or value, application steps, and deadlines.",,,,,error,,,
,48,TX,state,incentive,,,Oncor Electric Delivery - Commercial Standard Offer Rebate Program,,https://www.oncor.com/takealoadofftexas/pages/commercial-solutions.aspx,,"Program-level record for a solar incentive available in Texas, categorized as Rebate Program. Typically includes the program name, administrator, eligibility rules, incentive structure or value, application steps, and deadlines.",,,,,error,,,
,48,TX,state,incentive,,,CenterPoint Energy - Residential and Hard-to-Reach Energy Efficiency Program,,https://www.centerpointenergy.com/en-us/corporate/about-us/our-company/energy-efficiency-programs/texas-electric-programs,,"Program-level record for a solar incentive available in Texas, categorized as Rebate Program. Typically includes the program name, administrator, eligibility rules, incentive structure or value, application steps, and deadlines.",,,,,error,,,
,48,TX,state,incentive,,,Oncor Electric Delivery - Commercial Solar Program,,https://www.oncor.com/takealoadofftexas/pages/solar-energy-program.aspx,,"Program-level record for a solar incentive available in Texas, categorized as Rebate Program. Typically includes the program name, administrator, eligibility rules, incentive structure or value, application steps, and deadlines.",,,,,error,,,
,48,TX,state,incentive,,,New Braunfels Utilities - Energy Efficiency and Water Conservation Rebate Programs,,https://www.nbutexas.com/save/rebates/,,"Program-level record for a solar incentive available in Texas, categorized as Rebate Program. Typically includes the program name, administrator, eligibility rules, incentive structure or value, application steps, and deadlines.",,,,80.0,active,,,
,48,TX,state,incentive,,,Garland Power & Light - EnergySaver Solar Rebate Program,,https://www.gpltexas.org/residential/energy-saver-program/solar-rebate,,"Program-level record for a solar incentive available in Texas, categorized as Rebate Program. Typically includes the program name, administrator, eligibility rules, incentive structure or value, application steps, and deadlines.",,,,,error,,,
